tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,best_of,round,minutes,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,winner_odds,loser_odds,score,w1,w2,w3,w4,w5,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l1,l2,l3,l4,l5,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,loser_rank
2481.0,Auckland,Hardcourt outdoor,,A,20240106,11945186.0,3,RR,81.0,406728.0,,,Alex Michelsen,U,193.0,USA,19.0,406656.0,,WC,Jack Loutit,U,,NZL,20,1.06,10.0,,6.0,6.0,0.0,0.0,0.0,5.0,1.0,51.0,35.0,29,9,9,4,4,3.0,3.0,0.0,0.0,0.0,1.0,3.0,69.0,37.0,24,15,9,4,7,55.0,781
2481.0,Auckland,Hardcourt outdoor,,A,20240106,11945141.0,3,RR,152.0,88992.0,3,,Alexandre Muller,R,183.0,FRA,27.0,62790.0,8,,Constant Lestienne,R,180.0,FRA,32,1.83,1.83,,6.0,2.0,6.0,0.0,0.0,4.0,3.0,74.0,52.0,38,14,14,2,5,4.0,6.0,4.0,0.0,0.0,3.0,0.0,109.0,71.0,44,20,14,10,13,102.0,92
14522.0,Adelaide,Hardcourt outdoor,,A,20240106,11945286.0,3,RR,48.0,58369.0,,A,Alex Bolt,L,183.0,AUS,31.0,238300.0,3,,Tomas Machac,R,183.0,CZE,23,4.5,1.18,,6.0,6.0,0.0,0.0,0.0,6.0,0.0,32.0,22.0,21,7,7,0,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,45.0,31.0,13,6,7,2,7,234.0,39
14522.0,Adelaide,Hardcourt outdoor,,A,20240106,11945280.0,3,RR,139.0,161262.0,4,,Thiago Seyboth Wild,R,185.0,BRA,24.0,39712.0,,A,Luke Saville,R,188.0,AUS,30,1.25,3.75,,1.0,6.0,6.0,0.0,0.0,6.0,2.0,74.0,47.0,37,11,12,1,3,6.0,3.0,2.0,0.0,0.0,5.0,6.0,96.0,52.0,34,23,12,11,14,74.0,338
14522.0,Adelaide,Hardcourt outdoor,,A,20240106,11945292.0,3,RR,121.0,192246.0,,WC,Matthew Dellavedova,R,191.0,AUS,24.0,72248.0,6,,Juan Pablo Varillas,R,185.0,PER,28,3.5,1.29,,6.0,0.0,6.0,0.0,0.0,5.0,0.0,78.0,60.0,38,11,13,2,5,3.0,6.0,4.0,0.0,0.0,4.0,0.0,66.0,39.0,30,14,12,1,3,411.0,159
2481.0,Auckland,Hardcourt outdoor,,A,20240106,11945169.0,3,RR,166.0,335102.0,,,Luca Van Assche,R,178.0,FRA,20.0,126356.0,7,,Jaume Munar,R,183.0,ESP,27,1.5,2.5,,3.0,7.0,6.0,0.0,0.0,10.0,5.0,94.0,46.0,40,23,15,5,7,6.0,6.0,2.0,0.0,0.0,8.0,3.0,104.0,63.0,42,22,15,8,11,104.0,59
2481.0,Auckland,Hardcourt outdoor,,A,20240106,11941650.0,3,RR,70.0,406728.0,,,Alex Michelsen,U,193.0,USA,19.0,67154.0,5,,Gregoire Barrere,R,183.0,FRA,30,1.83,1.83,,6.0,6.0,0.0,0.0,0.0,6.0,1.0,54.0,33.0,25,13,8,5,5,2.0,2.0,0.0,0.0,0.0,2.0,3.0,53.0,37.0,21,5,8,4,8,55.0,130
21817.0,"ATP Hong Kong, Hong Kong Men Singles",Hardcourt outdoor,,A,20240106,11926072.0,3,SF,125.0,106755.0,1,,Andrey Rublev,R,188.0,RUS,26.0,348853.0,,WC,Juncheng Shang,L,180.0,CHN,19,1.14,5.5,,4.0,6.0,6.0,0.0,0.0,12.0,1.0,98.0,55.0,38,29,14,13,14,6.0,2.0,3.0,0.0,0.0,4.0,3.0,78.0,45.0,27,19,13,5,8,6.0,91
21817.0,"ATP Hong Kong, Hong Kong Men Singles",Hardcourt outdoor,,A,20240106,11926074.0,3,SF,130.0,167370.0,,,Emil Ruusuvuori,R,188.0,FIN,25.0,83397.0,,,Sebastian Ofner,R,191.0,AUT,28,1.57,2.38,,4.0,7.0,6.0,0.0,0.0,9.0,1.0,88.0,60.0,48,16,16,2,4,6.0,5.0,3.0,0.0,0.0,11.0,1.0,100.0,56.0,40,22,15,9,12,87.0,45
2437.0,Brisbane,Hardcourt outdoor,,A,20240106,11925844.0,3,SF,105.0,23581.0,2,,Grigor Dimitrov,R,191.0,BGR,33.0,87690.0,,,Jordan Thompson,R,183.0,AUS,30,1.22,4.33,,6.0,7.0,0.0,0.0,0.0,10.0,3.0,67.0,45.0,39,10,11,6,6,3.0,5.0,0.0,0.0,0.0,5.0,1.0,62.0,39.0,24,14,10,5,7,10.0,40
2437.0,Brisbane,Hardcourt outdoor,,A,20240106,11925847.0,3,SF,98.0,283070.0,1,,Holger Rune,R,188.0,DNK,21.0,124930.0,,,Roman Safiullin,R,185.0,RUS,26,1.5,2.63,,6.0,7.0,0.0,0.0,0.0,7.0,4.0,72.0,48.0,39,11,12,1,2,4.0,6.0,0.0,0.0,0.0,5.0,5.0,66.0,35.0,31,10,11,5,7,15.0,44
2437.0,Brisbane,Hardcourt outdoor,,A,20240107,11925849.0,3,F,131.0,23581.0,2,,Grigor Dimitrov,R,191.0,BGR,33.0,283070.0,1,,Holger Rune,R,188.0,DNK,21,1.91,1.91,,7.0,6.0,0.0,0.0,0.0,8.0,2.0,74.0,52.0,40,13,12,3,3,6.0,4.0,0.0,0.0,0.0,9.0,3.0,95.0,58.0,44,16,11,8,9,10.0,15
21817.0,"ATP Hong Kong, Hong Kong Men Singles",Hardcourt outdoor,,A,20240107,11926071.0,3,F,78.0,106755.0,1,,Andrey Rublev,R,188.0,RUS,26.0,167370.0,,,Emil Ruusuvuori,R,188.0,FIN,25,1.25,4.0,,6.0,6.0,0.0,0.0,0.0,5.0,0.0,58.0,40.0,29,14,10,1,1,4.0,4.0,0.0,0.0,0.0,5.0,4.0,62.0,39.0,26,12,10,5,7,6.0,87
14522.0,Adelaide,Hardcourt outdoor,,A,20240107,11954586.0,3,RR,90.0,63606.0,8,,Arthur Rinderknech,R,196.0,FRA,29.0,339452.0,,,James Mccabe,R,188.0,AUS,21,1.25,3.75,,6.0,7.0,0.0,0.0,0.0,6.0,0.0,56.0,34.0,30,15,11,0,0,4.0,5.0,0.0,0.0,0.0,5.0,0.0,67.0,42.0,29,14,11,4,6,76.0,334
14522.0,Adelaide,Hardcourt outdoor,,A,20240107,11954265.0,3,RR,86.0,207575.0,,,Adam Walton,U,183.0,AUS,25.0,108565.0,5,,Bernabe Zapata Miralles,R,183.0,ESP,27,1.73,2.0,,6.0,6.0,0.0,0.0,0.0,1.0,0.0,50.0,34.0,19,10,8,5,8,3.0,2.0,0.0,0.0,0.0,0.0,2.0,69.0,44.0,18,10,9,6,13,101.0,194
14522.0,Adelaide,Hardcourt outdoor,,A,20240107,11954247.0,3,RR,164.0,264372.0,7,,Facundo Diaz Acosta,L,183.0,ARG,23.0,161262.0,4,,Thiago Seyboth Wild,R,185.0,BRA,24,2.1,1.67,,2.0,7.0,7.0,0.0,0.0,4.0,3.0,100.0,72.0,50,15,17,6,10,6.0,6.0,6.0,0.0,0.0,4.0,1.0,104.0,73.0,50,18,17,4,6,67.0,74
14522.0,Adelaide,Hardcourt outdoor,,A,20240107,11954237.0,3,RR,62.0,58369.0,,A,Alex Bolt,L,183.0,AUS,31.0,192246.0,,WC,Matthew Dellavedova,R,191.0,AUS,24,1.25,3.75,,6.0,6.0,0.0,0.0,0.0,6.0,2.0,48.0,30.0,27,11,9,2,2,1.0,4.0,0.0,0.0,0.0,0.0,1.0,44.0,36.0,21,5,8,2,5,234.0,411
2481.0,Auckland,Hardcourt outdoor,,A,20240107,11954262.0,3,R32,115.0,125006.0,,,Nuno Borges,R,185.0,PRT,27.0,406728.0,,Q,Alex Michelsen,U,193.0,USA,19,2.75,1.44,,0.0,7.0,6.0,0.0,0.0,12.0,1.0,84.0,58.0,41,16,15,3,7,6.0,6.0,3.0,0.0,0.0,6.0,0.0,84.0,61.0,47,11,13,2,4,51.0,61
2481.0,Auckland,Hardcourt outdoor,,A,20240107,11944712.0,3,R32,90.0,102339.0,,,Botic Van De Zandschulp,R,191.0,NLD,28.0,197516.0,5,,Christopher Eubanks,R,200.99999999999997,USA,28,1.44,2.75,,7.0,6.0,0.0,0.0,0.0,6.0,2.0,54.0,27.0,24,20,10,1,1,6.0,2.0,0.0,0.0,0.0,5.0,1.0,78.0,57.0,35,10,11,4,6,97.0,62
2481.0,Auckland,Hardcourt outdoor,,A,20240107,11954264.0,3,R32,86.0,102151.0,,Q,Alejandro Tabilo,L,188.0,CHL,27.0,124916.0,,,Borna Gojo,R,196.0,HRV,26,2.63,1.5,,1.0,6.0,6.0,0.0,0.0,10.0,0.0,64.0,44.0,33,13,12,2,4,6.0,3.0,2.0,0.0,0.0,13.0,6.0,76.0,46.0,28,18,12,0,3,19.0,172
2481.0,Auckland,Hardcourt outdoor,,A,20240107,11954263.0,3,R32,93.0,335102.0,,Q,Luca Van Assche,R,178.0,FRA,20.0,210479.0,,,J J Wolf,R,183.0,USA,25,2.3,1.62,,6.0,6.0,0.0,0.0,0.0,6.0,2.0,63.0,38.0,31,13,9,1,1,4.0,2.0,0.0,0.0,0.0,5.0,5.0,58.0,28.0,17,16,9,3,6,104.0,115
2481.0,Auckland,Hardcourt outdoor,,A,20240107,11954261.0,3,R32,98.0,88992.0,,Q,Alexandre Muller,R,183.0,FRA,27.0,94485.0,,,Benjamin Bonzi,R,183.0,FRA,28,2.0,1.8,,6.0,7.0,0.0,0.0,0.0,8.0,1.0,62.0,43.0,31,13,11,5,7,3.0,5.0,0.0,0.0,0.0,6.0,4.0,73.0,42.0,23,16,10,6,10,102.0,150
2481.0,Auckland,Hardcourt outdoor,,A,20240107,11944719.0,3,R32,93.0,127208.0,,,Daniel Altmaier,R,188.0,DEU,25.0,42379.0,,,Marcos Giron,R,180.0,USA,30,2.75,1.44,,7.0,6.0,0.0,0.0,0.0,5.0,1.0,54.0,35.0,25,14,7,3,5,6.0,2.0,0.0,0.0,0.0,1.0,2.0,49.0,32.0,18,14,7,2,4,80.0,46
14522.0,Adelaide,Hardcourt outdoor,,A,20240107,11945287.0,3,RR,89.0,63606.0,8,,Arthur Rinderknech,R,196.0,FRA,29.0,396118.0,,WC,Jacob Bradshaw,U,188.0,AUS,21,1.06,10.0,,6.0,6.0,0.0,0.0,0.0,11.0,3.0,55.0,38.0,31,8,10,2,3,3.0,4.0,0.0,0.0,0.0,2.0,0.0,66.0,47.0,30,9,9,5,8,76.0,551
2481.0,Auckland,Hardcourt outdoor,,A,20240107,11944738.0,3,R32,100.0,48632.0,,,Taro Daniel,R,191.0,JPN,31.0,124656.0,,,Aleksandar Vukic,R,188.0,AUS,28,1.73,2.1,,7.0,7.0,0.0,0.0,0.0,6.0,5.0,78.0,49.0,38,10,12,5,7,5.0,5.0,0.0,0.0,0.0,4.0,1.0,65.0,35.0,25,16,12,3,7,84.0,69
2363.0,Australian Open,Hardcourt outdoor,,G,20240108,11954283.0,3,RR,135.0,49172.0,,,Damir Dzumhur,R,175.0,BIH,32.0,229275.0,,,Timofey Skatov,R,175.0,KAZ,23,1.5,2.5,,4.0,6.0,6.0,0.0,0.0,0.0,2.0,90.0,67.0,44,11,14,5,8,6.0,3.0,3.0,0.0,0.0,0.0,1.0,76.0,59.0,38,6,14,6,11,105.0,230
2363.0,Australian Open,Hardcourt outdoor,,G,20240108,11954321.0,3,RR,50.0,237188.0,26,,Giulio Zeppieri,L,183.0,ITA,22.0,15789.0,,,Pablo Cuevas,R,180.0,URY,38,1.25,3.75,,6.0,6.0,0.0,0.0,0.0,7.0,0.0,37.0,27.0,21,8,7,0,0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,50.0,32.0,18,3,6,9,14,153.0,841
2363.0,Australian Open,Hardcourt outdoor,,G,20240108,11954331.0,3,RR,194.0,44553.0,,,Pierre Hugues Herbert,R,188.0,FRA,33.0,287181.0,,,Roman Andres Burruchaga,R,183.0,ARG,22,1.57,2.25,,7.0,6.0,6.0,0.0,0.0,10.0,5.0,140.0,86.0,59,24,17,11,14,6.0,7.0,3.0,0.0,0.0,3.0,3.0,121.0,67.0,43,30,16,7,11,138.0,142
2363.0,Australian Open,Hardcourt outdoor,,G,20240108,11954302.0,3,RR,77.0,280151.0,29,,Gabriel Diallo,R,202.99999999999997,CAN,22.0,264358.0,,,Pablo Llamas Ruiz,R,188.0,ESP,21,1.25,3.75,,7.0,6.0,0.0,0.0,0.0,2.0,2.0,65.0,45.0,37,10,10,1,1,6.0,1.0,0.0,0.0,0.0,3.0,1.0,55.0,43.0,27,7,9,1,3,166.0,168
2363.0,Australian Open,Hardcourt outdoor,,G,20240108,11954301.0,3,RR,95.0,25838.0,8,,David Goffin,R,180.0,BEL,33.0,36300.0,,,Stefano Travaglia,R,185.0,ITA,32,1.2,4.33,,6.0,7.0,0.0,0.0,0.0,8.0,0.0,73.0,52.0,38,10,11,6,8,4.0,5.0,0.0,0.0,0.0,6.0,2.0,60.0,40.0,26,9,11,1,5,83.0,243
2363.0,Australian Open,Hardcourt outdoor,,G,20240108,11954317.0,3,RR,97.0,111837.0,,,Billy Harris,R,193.0,GBR,29.0,51009.0,,,Dimitar Kuzmanov,R,183.0,BGR,30,1.73,2.0,,0.0,6.0,6.0,0.0,0.0,5.0,1.0,58.0,57.0,38,0,11,0,3,6.0,2.0,2.0,0.0,0.0,0.0,2.0,63.0,61.0,37,0,11,0,4,116.0,323
2363.0,Australian Open,Hardcourt outdoor,,G,20240108,11954274.0,3,RR,106.0,232057.0,,,Emilio Nava,R,185.0,USA,22.0,308084.0,21,,Luciano Darderi,R,183.0,ITA,22,1.4,2.75,,7.0,6.0,0.0,0.0,0.0,16.0,1.0,77.0,57.0,42,10,11,6,7,6.0,4.0,0.0,0.0,0.0,6.0,3.0,79.0,54.0,33,15,11,6,8,143.0,37
2363.0,Australian Open,Hardcourt outdoor,,G,20240108,11954332.0,3,RR,57.0,95801.0,,,Andrea Vavassori,R,193.0,ITA,29.0,229218.0,,,Otto Virtanen,R,193.0,FIN,23,2.1,1.67,,6.0,6.0,0.0,0.0,0.0,3.0,0.0,35.0,27.0,23,5,7,0,0,0.0,3.0,0.0,0.0,0.0,3.0,4.0,56.0,47.0,24,1,8,6,11,206.0,147
2363.0,Australian Open,Hardcourt outdoor,,G,20240108,11954282.0,3,RR,114.0,199661.0,,,Mate Valkusz,R,183.0,HUN,25.0,163996.0,,,Wu Tung Lin,R,188.0,TWN,26,2.2,1.62,,7.0,6.0,0.0,0.0,0.0,4.0,2.0,65.0,47.0,36,9,11,2,4,6.0,4.0,0.0,0.0,0.0,0.0,3.0,90.0,59.0,33,16,11,7,10,425.0,275
2363.0,Australian Open,Hardcourt outdoor,,G,20240108,11954309.0,3,RR,103.0,273679.0,,,Terence Atmane,L,193.0,FRA,22.0,248861.0,15,,Juan Manuel Cerundolo,L,180.0,ARG,22,1.3,3.4,,4.0,6.0,6.0,0.0,0.0,6.0,6.0,92.0,73.0,50,10,14,3,4,6.0,4.0,1.0,0.0,0.0,4.0,3.0,79.0,67.0,46,4,13,0,3,131.0,139
2363.0,Australian Open,Hardcourt outdoor,,G,20240108,11956842.0,3,RR,99.0,172482.0,,,Aziz Dougaz,L,188.0,TUN,27.0,38183.0,,A,Facundo Bagnis,L,183.0,ARG,34,1.53,2.38,,7.0,6.0,0.0,0.0,0.0,0.0,0.0,75.0,58.0,41,8,11,2,4,6.0,3.0,0.0,0.0,0.0,1.0,0.0,71.0,61.0,37,6,10,6,9,232.0,124
2363.0,Australian Open,Hardcourt outdoor,,G,20240108,11954307.0,3,RR,187.0,91240.0,,,Ryan Peniston,L,180.0,GBR,28.0,83661.0,,,Elias Ymer,R,185.0,SWE,28,1.83,1.83,,6.0,4.0,7.0,0.0,0.0,0.0,1.0,96.0,79.0,54,9,14,3,5,1.0,6.0,6.0,0.0,0.0,0.0,1.0,112.0,95.0,59,6,15,8,12,271.0,205
2363.0,Australian Open,Hardcourt outdoor,,G,20240108,11954290.0,3,RR,85.0,55067.0,,,Jules Marie,R,185.0,FRA,32.0,22218.0,12,,Benoit Paire,R,196.0,FRA,35,2.38,1.53,,7.0,6.0,0.0,0.0,0.0,0.0,1.0,68.0,59.0,41,3,11,1,3,6.0,4.0,0.0,0.0,0.0,5.0,5.0,67.0,40.0,32,9,11,2,5,231.0,160
2363.0,Australian Open,Hardcourt outdoor,,G,20240108,11954313.0,3,RR,201.0,54955.0,,,Kimmer Coppejans,R,178.0,BEL,30.0,221515.0,16,,Thiago Agustin Tirante,R,185.0,ARG,23,2.38,1.53,,6.0,7.0,6.0,0.0,0.0,3.0,1.0,119.0,88.0,63,14,16,9,10,7.0,6.0,2.0,0.0,0.0,4.0,5.0,131.0,100.0,69,10,16,13,16,284.0,127
2363.0,Australian Open,Hardcourt outdoor,,G,20240108,11954285.0,3,RR,106.0,63090.0,,,Nerman Fatic,R,191.0,BIH,29.0,16192.0,,,Illya Marchenko,R,185.0,UKR,36,3.75,1.25,,6.0,7.0,0.0,0.0,0.0,9.0,2.0,61.0,39.0,32,14,11,0,0,4.0,6.0,0.0,0.0,0.0,2.0,1.0,85.0,50.0,31,21,11,4,5,244.0,227
2363.0,Australian Open,Hardcourt outdoor,,G,20240108,11954298.0,3,RR,94.0,289233.0,13,,Luca Nardi,R,185.0,ITA,20.0,261017.0,,,Francesco Maestrelli,R,196.0,ITA,21,1.36,3.0,,7.0,6.0,0.0,0.0,0.0,5.0,0.0,73.0,56.0,38,10,11,5,7,5.0,4.0,0.0,0.0,0.0,4.0,1.0,60.0,37.0,28,8,11,2,6,75.0,263
2363.0,Australian Open,Hardcourt outdoor,,G,20240108,11954328.0,3,RR,92.0,255420.0,17,,Francisco Comesana,R,178.0,ARG,23.0,217136.0,,,Yuta Shimizu,L,163.0,JPN,25,1.73,2.0,,7.0,6.0,0.0,0.0,0.0,1.0,1.0,63.0,54.0,39,7,10,2,2,6.0,2.0,0.0,0.0,0.0,2.0,3.0,73.0,62.0,37,5,10,8,10,122.0,233
2363.0,Australian Open,Hardcourt outdoor,,G,20240108,11954292.0,3,RR,149.0,294337.0,,,Mattia Bellucci,L,175.0,ITA,23.0,57021.0,,,Jozef Kovalik,R,183.0,SVK,31,1.36,3.0,,6.0,4.0,7.0,0.0,0.0,4.0,4.0,101.0,67.0,50,19,14,9,10,1.0,6.0,6.0,0.0,0.0,2.0,4.0,111.0,71.0,51,15,15,8,11,148.0,109
2363.0,Australian Open,Hardcourt outdoor,,G,20240108,11954334.0,3,RR,126.0,56017.0,,,Alexander Ritschard,R,193.0,CHE,30.0,206602.0,,,Clement Tabur,R,173.0,FRA,24,1.3,3.4,,7.0,6.0,0.0,0.0,0.0,4.0,5.0,101.0,93.0,57,3,11,12,13,6.0,3.0,0.0,0.0,0.0,2.0,6.0,76.0,70.0,42,0,10,4,6,175.0,236
2363.0,Australian Open,Hardcourt outdoor,,G,20240108,11954279.0,3,RR,61.0,170946.0,22,,Zizou Bergs,R,185.0,BEL,25.0,132558.0,,,Zdenek Kolar,R,183.0,CZE,27,1.36,3.0,,6.0,6.0,0.0,0.0,0.0,7.0,2.0,41.0,24.0,23,10,8,2,2,2.0,2.0,0.0,0.0,0.0,1.0,1.0,48.0,38.0,18,6,8,4,8,82.0,355
2363.0,Australian Open,Hardcourt outdoor,,G,20240108,11954319.0,3,RR,135.0,45258.0,,,Joris De Loore,R,191.0,BEL,31.0,49417.0,,,Li Tu,R,183.0,AUS,28,1.73,2.0,,7.0,7.0,0.0,0.0,0.0,5.0,0.0,88.0,75.0,53,7,12,4,5,6.0,6.0,0.0,0.0,0.0,1.0,0.0,84.0,69.0,48,10,12,4,5,191.0,210
14522.0,Adelaide,Hardcourt outdoor,,A,20240108,11945114.0,3,R32,129.0,39234.0,,,Dusan Lajovic,R,183.0,SRB,34.0,71280.0,,WC,Thanasi Kokkinakis,R,193.0,AUS,28,2.75,1.44,,3.0,6.0,6.0,0.0,0.0,3.0,0.0,84.0,62.0,41,14,13,4,6,6.0,1.0,4.0,0.0,0.0,4.0,4.0,81.0,56.0,36,10,13,5,9,56.0,93
14522.0,Adelaide,Hardcourt outdoor,,A,20240108,11945118.0,3,R32,169.0,264344.0,,,Alexander Shevchenko,R,185.0,KAZ,23.0,169496.0,6,,Tomas Martin Etcheverry,R,196.0,ARG,25,1.73,2.1,,7.0,4.0,7.0,0.0,0.0,5.0,4.0,116.0,71.0,49,19,18,9,14,6.0,6.0,5.0,0.0,0.0,9.0,2.0,111.0,74.0,50,16,17,6,11,57.0,31
14522.0,Adelaide,Hardcourt outdoor,,A,20240108,11945120.0,3,R32,73.0,198592.0,,,Miomir Kecmanovic,R,183.0,SRB,24.0,63438.0,,,Mackenzie Mcdonald,R,178.0,USA,29,1.5,2.63,,6.0,6.0,0.0,0.0,0.0,2.0,2.0,47.0,34.0,23,7,9,3,5,4.0,2.0,0.0,0.0,0.0,2.0,5.0,55.0,36.0,21,5,9,4,9,52.0,96
2481.0,Auckland,Hardcourt outdoor,,A,20240108,11944762.0,3,R32,155.0,218259.0,,,Fabian Marozsan,R,193.0,HUN,24.0,14844.0,,,Gael Monfils,R,193.0,FRA,37,2.5,1.53,,6.0,6.0,7.0,0.0,0.0,5.0,1.0,122.0,86.0,63,23,18,7,8,4.0,7.0,6.0,0.0,0.0,16.0,1.0,120.0,79.0,59,25,18,3,5,45.0,31
14522.0,Adelaide,Hardcourt outdoor,,A,20240108,11957273.0,3,R32,101.0,299538.0,,,Matteo Arnaldi,R,185.0,ITA,23.0,108565.0,,LL,Bernabe Zapata Miralles,R,183.0,ESP,27,1.13,6.0,,6.0,6.0,0.0,0.0,0.0,1.0,4.0,59.0,26.0,17,22,10,0,2,4.0,3.0,0.0,0.0,0.0,1.0,1.0,71.0,49.0,25,11,9,6,10,35.0,194
14522.0,Adelaide,Hardcourt outdoor,,A,20240108,11957021.0,3,R32,87.0,58221.0,,WC,Christopher Oconnell,R,183.0,AUS,30.0,63606.0,,Q,Arthur Rinderknech,R,196.0,FRA,29,2.1,1.73,,6.0,6.0,0.0,0.0,0.0,9.0,2.0,50.0,31.0,29,10,10,0,1,4.0,4.0,0.0,0.0,0.0,10.0,2.0,69.0,49.0,34,6,10,2,5,79.0,76
14522.0,Adelaide,Hardcourt outdoor,,A,20240108,11957017.0,3,R32,73.0,58369.0,,Q,Alex Bolt,L,183.0,AUS,31.0,161262.0,,LL,Thiago Seyboth Wild,R,185.0,BRA,24,1.73,2.1,,6.0,6.0,0.0,0.0,0.0,7.0,1.0,39.0,27.0,22,10,8,0,0,3.0,2.0,0.0,0.0,0.0,2.0,6.0,71.0,46.0,28,9,9,7,11,234.0,74
14522.0,Adelaide,Hardcourt outdoor,,A,20240108,11954174.0,3,R32,76.0,258749.0,,,Jack Draper,L,193.0,GBR,22.0,221806.0,5,,Sebastian Baez,R,170.0,ARG,23,1.17,5.0,,6.0,6.0,0.0,0.0,0.0,5.0,2.0,51.0,31.0,25,10,8,0,0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,49.0,34.0,19,7,8,1,5,28.0,18
14522.0,Adelaide,Hardcourt outdoor,,A,20240108,11957018.0,3,R32,83.0,87690.0,,,Jordan Thompson,R,183.0,AUS,30.0,264372.0,,Q,Facundo Diaz Acosta,L,183.0,ARG,23,1.2,4.5,,6.0,6.0,0.0,0.0,0.0,1.0,0.0,42.0,26.0,22,11,8,3,3,2.0,2.0,0.0,0.0,0.0,2.0,4.0,56.0,35.0,16,13,8,4,8,40.0,67
2481.0,Auckland,Hardcourt outdoor,,A,20240108,11944752.0,3,R32,104.0,51141.0,,,Roberto Carballes Baena,R,183.0,ESP,31.0,16720.0,,,Roberto Bautista Agut,R,183.0,ESP,36,6.0,1.13,,6.0,6.0,0.0,0.0,0.0,3.0,4.0,54.0,34.0,25,8,9,1,3,4.0,3.0,0.0,0.0,0.0,3.0,3.0,73.0,50.0,31,5,10,10,15,64.0,112
2481.0,Auckland,Hardcourt outdoor,,A,20240108,11944745.0,3,R32,68.0,83397.0,7,,Sebastian Ofner,R,191.0,AUT,28.0,117916.0,,WC,Denis Shapovalov,L,185.0,CAN,25,1.8,2.0,,6.0,6.0,0.0,0.0,0.0,5.0,1.0,49.0,32.0,27,10,9,2,2,4.0,2.0,0.0,0.0,0.0,0.0,11.0,55.0,27.0,20,11,9,0,3,45.0,121
2481.0,Auckland,Hardcourt outdoor,,A,20240108,11944732.0,3,R32,88.0,124658.0,8,,Max Purcell,R,185.0,AUS,26.0,257637.0,,WC,Kiranpal Pannu,R,185.0,NZL,27,1.04,13.0,,6.0,6.0,0.0,0.0,0.0,10.0,0.0,51.0,31.0,29,13,10,2,2,4.0,4.0,0.0,0.0,0.0,2.0,4.0,60.0,40.0,33,7,10,2,4,68.0,450
2363.0,Australian Open,Hardcourt outdoor,,G,20240108,11954306.0,3,RR,102.0,233126.0,,WC,Dane Sweeny,R,170.0,AUS,23.0,326111.0,,,Matteo Gigante,L,180.0,ITA,22,2.38,1.53,,7.0,7.0,0.0,0.0,0.0,3.0,2.0,69.0,48.0,32,13,12,0,3,6.0,5.0,0.0,0.0,0.0,3.0,7.0,73.0,47.0,31,9,12,3,7,238.0,135
2363.0,Australian Open,Hardcourt outdoor,,G,20240109,11954341.0,3,RR,56.0,108767.0,,,Benjamin Hassan,R,183.0,DEU,29.0,105607.0,,,Jan Choinski,R,196.0,GBR,28,1.83,1.83,,6.0,6.0,0.0,0.0,0.0,4.0,1.0,45.0,34.0,29,5,8,0,0,4.0,0.0,0.0,0.0,0.0,4.0,2.0,52.0,41.0,24,2,8,2,6,154.0,174
2363.0,Australian Open,Hardcourt outdoor,,G,20240109,11954336.0,3,RR,77.0,273680.0,2,,Flavio Cobolli,R,183.0,ITA,22.0,369177.0,,WC,Jeremy Jin,U,178.0,AUS,20,1.07,9.0,,6.0,6.0,0.0,0.0,0.0,1.0,2.0,50.0,30.0,23,13,8,2,2,2.0,2.0,0.0,0.0,0.0,2.0,2.0,51.0,31.0,16,9,8,2,6,48.0,901
2363.0,Australian Open,Hardcourt outdoor,,G,20240109,11954363.0,3,RR,117.0,248846.0,,,Harold Mayot,R,178.0,FRA,22.0,43761.0,,,Andrea Collarini,L,183.0,ARG,32,1.12,6.0,,7.0,6.0,0.0,0.0,0.0,4.0,2.0,86.0,54.0,36,23,11,4,4,6.0,3.0,0.0,0.0,0.0,3.0,5.0,78.0,50.0,39,12,10,3,4,108.0,292
2363.0,Australian Open,Hardcourt outdoor,,G,20240109,11954356.0,,RR,150.0,23664.0,,,Federico Gaio,R,178.0,ITA,32.0,66002.0,,,Laurent Lokoli,R,188.0,FRA,29,1.91,1.8,,4.0,6.0,3.0,0.0,0.0,5.0,3.0,73.0,44.0,32,13,13,1,5,6.0,4.0,2.0,0.0,0.0,2.0,5.0,84.0,48.0,30,16,12,1,5,388.0,443
2363.0,Australian Open,Hardcourt outdoor,,G,20240109,11954360.0,3,RR,129.0,79467.0,,WC,Omar Jasika,L,183.0,AUS,27.0,260122.0,,,Dalibor Svrcina,R,178.0,CZE,21,2.5,1.5,,6.0,1.0,6.0,0.0,0.0,1.0,1.0,104.0,103.0,57,0,12,7,10,3.0,6.0,2.0,0.0,0.0,2.0,1.0,63.0,59.0,37,1,12,1,5,221.0,255
